SNP_ID,chr_name,POS
10322,AC24,4169065
10323,AC24,3975273
10324,AC24,7966448
10325,AC24,7309388
10326,AC24,5620567
10327,AC24,6000518
10328,AC24,8302053
10329,AC24,10271495
10330,AC24,10145700
10331,AC24,2029745
10332,AC24,2669395
10333,AC24,3644414
10334,AC24,6980804
10335,AC24,7801884
10336,AC24,7679865
10337,AC24,7551693
10338,AC24,11399401
10339,AC24,10314392
10340,AC24,9686320
10341,AC24,9642680
10342,AC24,1995907
10343,AC24,2502484
10344,AC24,9125486
10345,AC24,9115385
10346,AC24,7830410
10347,AC24,7650941
10348,AC24,9569874
10349,AC24,1520017
10350,AC24,1583747
10351,AC24,11431537
10352,AC24,6125178
10353,AC24,6250469
10354,AC24,5061999
10355,AC24,5394259
10356,AC24,3061009
10357,AC24,11084815
10358,AC24,9493225
10359,AC24,9426731
10360,AC24,9354661
10361,AC24,4659806
10362,AC24,2679200
10363,AC24,4389777
10364,AC24,9326181
10365,AC24,2934794
10366,AC24,9677934
10367,AC24,2405187
10368,AC24,2292277
10369,AC24,3530253
10370,AC24,9118789
10371,AC24,1583130
10372,AC24,2545373
10373,AC24,9123021
10374,AC24,11044779
10375,AC24,6694727
10376,AC24,2660657
10377,AC24,10324323
10378,AC24,4106742
10379,AC24,5333713
10380,AC24,7440398
10381,AC24,10209264
10382,AC24,3692854
10383,AC24,9179326
10384,AC24,3387191
10385,AC24,6627928
10386,AC24,7830877
10387,AC24,7679811
10388,AC24,2656745
10389,AC25,16507277
10390,AC25,17632084
10391,AC25,24133663
10392,AC25,10380184
10393,AC25,510251
10394,AC25,15081131
10395,AC25,17183757
10396,AC25,8255758
10397,AC25,13995358
10398,AC25,14912053
10399,AC25,24844683
10400,AC25,24600849
10401,AC25,12885582
10402,AC25,12885441
10403,AC25,9274732
10404,AC25,10617197
10405,AC25,8201448
10406,AC25,15861105
10407,AC25,9563850
10408,AC25,12109032
10409,AC25,12775423
10410,AC25,2866540
10411,AC25,3305959
10412,AC25,3306563
10413,AC25,22432171
10414,AC25,10337436
10415,AC25,10384572
10416,AC25,6322994
10417,AC25,6316264
10418,AC25,25732144
10419,AC25,20032949
10420,AC25,19993387
10421,AC25,19563629
10422,AC25,19503730
10423,AC25,7511156
10424,AC25,15844836
10425,AC25,16228761
10426,AC25,11433034
10427,AC25,12776671
10428,AC25,2857225
10429,AC25,3087370
10430,AC25,4675801
10431,AC25,4685904
10432,AC25,4895864
10433,AC25,4934854
10434,AC25,5382540
10435,AC25,22767448
10436,AC25,21941281
10437,AC25,21939867
10438,AC25,21905281
10439,AC25,2489092
10440,AC25,25836948
10441,AC25,25896223
10442,AC25,1152416
10443,AC25,1556122
10444,AC25,24566220
10445,AC25,10129637
10446,AC25,10675349
10447,AC25,10693408
10448,AC25,10694375
10449,AC25,6275187
10450,AC25,6257688
10451,AC25,6027671
10452,AC25,20286661
10453,AC25,19350534
10454,AC25,17971915
10455,AC25,21796217
10456,AC25,21772227
10457,AC25,21731466
10458,AC25,21698148
10459,AC25,7843667
10460,AC25,8037782
10461,AC25,8259537
10462,AC25,8306133
10463,AC25,8333990
10464,AC25,8334068
10465,AC25,8335879
10466,AC25,14530262
10467,AC25,9811492
10468,AC25,11673086
10469,AC25,29800
10470,AC25,7727715
10471,AC25,38663
10472,AC25,4898044
10473,AC25,9166938
10474,AC25,19921518
10475,AC25,24205261
10476,AC25,19394975
10477,AC25,20605676
10478,AC25,11331002
10479,AC25,19979556
10480,AC25,9274201
10481,AC25,3154250
10482,AC25,5901135
10483,AC25,16564980
10484,AC25,20340722
10485,AC25,11106502
10486,AC25,16672010
10487,AC25,20692237
10488,AC25,20505182
10489,AC25,19276442
10490,AC25,9085428
10491,AC25,23545134
10492,AC25,21932504
10493,AC25,15849488
10494,AC25,2358102
10495,AC25,22196545
10496,AC25,23230118
10497,AC25,18764358
10498,AC25,21959196
10499,AC25,298647
10500,AC25,298606
10501,AC25,20340619
10502,AC25,21852212
10503,AC25,9390058
10504,AC25,22129618
10505,AC25,22196453
10506,AC25,23166917
10507,AC25,5564873
10508,AC25,1824379
10509,AC25,16672066
10510,AC25,1599213
10511,AC25,25639309
10512,AC25,2278069
10513,AC25,10750484
10514,AC25,4504402
10515,AC25,20352333
10516,AC25,14001013
10517,AC25,6555052
10518,AC25,14799946
10519,AC25,13977758
10520,AC25,9331541
10521,AC25,6052887
10522,AC25,465780
10523,AC25,9348330
10524,AC25,12773887
10525,AC25,13279032
10526,AC25,13411872
10527,AC25,11308726
10528,AC25,8933012
10529,AC25,3751120
10530,AC25,4576419
10531,AC25,4763672
10532,AC25,5648096
10533,AC25,5713423
10534,AC25,22295775
10535,AC25,22232744
10536,AC25,22170708
10537,AC25,22107019
10538,AC25,24402045
10539,AC25,24276069
10540,AC25,24211913
10541,AC25,1942517
10542,AC25,1879601
10543,AC25,14005050
10544,AC25,25024301
10545,AC25,10808151
10546,AC25,10932987
10547,AC25,11185274
10548,AC25,7054070
10549,AC25,6929000
10550,AC25,20091256
10551,AC25,19515096
10552,AC25,18438503
10553,AC25,8656444
10554,AC25,23685103
10555,AC25,22925041
10556,AC25,22988150
10557,AC25,23180920
10558,AC25,23383825
10559,AC25,23448321
10560,AC25,17133943
10561,AC25,2764997
10562,AC25,2257832
10563,AC25,8918112
10564,AC25,17709501
10565,AC25,15878692
10566,AC25,12754363
10567,AC25,3235923
10568,AC25,3315608
10569,AC25,4181116
10570,AC25,4847064
10571,AC25,26099118
10572,AC25,2175226
10573,AC25,1845362
10574,AC25,10744450
10575,AC25,19279002
10576,AC25,12492999
10577,AC25,17934175
10578,AC25,9598677
10579,AC25,5079035
10580,AC25,21981229
10581,AC25,2851242
10582,AC25,2784833
10583,AC25,2529120
10584,AC25,25792552
10585,AC25,26120426
10586,AC25,1119202
10587,AC25,926977
10588,AC25,739803
10589,AC25,674009
10590,AC25,607628
10591,AC25,216531
10592,AC25,28854
10593,AC25,2429646
10594,AC25,25165391
10595,AC25,24770470
10596,AC25,10175799
10597,AC25,10304007
10598,AC25,10496749
10599,AC25,19389135
10600,AC25,18877920
10601,AC25,21661691
10602,AC25,21536885
10603,AC25,20587896
10604,AC25,15595097
10605,AC25,15521488
10606,AC25,14465329
10607,AC25,16686645
10608,AC25,11098167
10609,AC25,12766593
10610,AC25,14780791
10611,AC25,1556184
10612,AC25,4959578
10613,AC25,5974062
10614,AC25,25994697
10615,AC25,6275283
10616,AC25,4684893
10617,AC25,12649530
10618,AC25,11873641
10619,AC25,13831715
10620,AC25,19498225
10621,AC25,21797970
10622,AC25,9234706
10623,AC25,4819799
10624,AC25,19840774
10625,AC25,11970258
10626,AC25,19545715
10627,AC25,14527581
10628,AC25,9291703
10629,AC25,12125683
10630,AC25,23166899
10631,AC25,2741571
10632,AC25,10536240
10633,AC25,8016431
10634,AC25,22598489
10635,AC25,7242822
10636,AC25,4896776
10637,AC25,8868211
10638,AC25,12125304
10639,AC25,8335522
10640,AC25,23115906
10641,AC25,12826283
10642,AC25,15860925
10643,AC25,17710546
10644,AC25,2723433
10645,AC25,9591089
10646,AC25,10747115
10647,AC25,18564333
10648,AC25,12741184
10649,AC25,8091379
10650,AC25,5296592
10651,AC25,8341144
10652,AC25,8405991
10653,AC25,23166868
10654,AC25,8010836
10655,AC25,4935102
10656,AC25,5856941
10657,AC25,24369825
10658,AC25,18501187
10659,AC25,8881389
10660,AC25,8466738
10661,AC25,19272015
10662,AC25,14529743
10663,AC25,21918998
10664,AC25,19465364
10665,AC25,4211623
10666,AC25,14746206
10667,AC26,42729963
10668,AC26,32288649
10669,AC26,47447176
10670,AC26,45881582
10671,AC26,48510803
10672,AC26,10555526
10673,AC26,25727525
10674,AC26,18624228
10675,AC26,32368547
10676,AC26,35556324
10677,AC26,19822958
10678,AC26,44227423
10679,AC26,24610963
10680,AC26,41667848
10681,AC26,44802091
10682,AC26,45543391
10683,AC26,31689389
10684,AC26,15066165
10685,AC26,39666854
10686,AC26,19560145
10687,AC26,15229393
10688,AC26,20014695
10689,AC26,16479864
10690,AC26,35511369
10691,AC26,11109789
10692,AC26,42574371
10693,AC26,15356652
10694,AC26,25108864
10695,AC26,45893917
10696,AC26,26050000
10697,AC26,9320079
10698,AC26,7481642
10699,AC26,4645926
10700,AC26,4261289
10701,AC26,35518062
10702,AC26,47291833
10703,AC26,33345236
10704,AC26,33345067
10705,AC26,38357652
10706,AC26,922144
10707,AC26,46989082
10708,AC26,47665768
10709,AC26,9562688
10710,AC26,42414298
10711,AC26,47091897
10712,AC26,46345393
10713,AC26,411204
10714,AC26,17133449
10715,AC26,11472635
10716,AC26,25189838
10717,AC26,26124865
10718,AC26,27297123
10719,AC26,36110510
10720,AC26,36112067
10721,AC26,36112242
10722,AC26,36314059
10723,AC26,41569238
10724,AC26,7456914
10725,AC26,9746534
10726,AC26,9772179
10727,AC26,20517504
10728,AC26,21768094
10729,AC26,48519907
10730,AC26,47562150
10731,AC26,47228579
10732,AC26,45619326
10733,AC26,44714552
10734,AC26,44709785
10735,AC26,44084197
10736,AC26,43595759
10737,AC26,15507143
10738,AC26,17429876
10739,AC26,13069590
10740,AC26,12625402
10741,AC26,12224435
10742,AC26,12125354
10743,AC26,12088244
10744,AC26,12085664
10745,AC26,11896259
10746,AC26,11677204
10747,AC26,11676548
10748,AC26,11642642
10749,AC26,11610770
10750,AC26,11373294
10751,AC26,10206640
10752,AC26,24114648
10753,AC26,24114713
10754,AC26,27396459
10755,AC26,27538609
10756,AC26,27921988
10757,AC26,28040571
10758,AC26,36315219
10759,AC26,37283151
10760,AC26,37283739
10761,AC26,38620112
10762,AC26,30978013
10763,AC26,30877610
10764,AC26,30104400
10765,AC26,3397116
10766,AC26,3148922
10767,AC26,3136691
10768,AC26,3012444
10769,AC26,1342113
10770,AC26,49838376
10771,AC26,6582468
10772,AC26,6599891
10773,AC26,6683398
10774,AC26,29910287
10775,AC26,7718384
10776,AC26,7468372
10777,AC26,7398097
10778,AC26,7389340
10779,AC26,18206693
10780,AC26,18211451
10781,AC26,2215638
10782,AC26,2032695
10783,AC26,9249124
10784,AC26,9249734
10785,AC26,9680275
10786,AC26,9694097
10787,AC26,5900900
10788,AC26,24451717
10789,AC26,36589623
10790,AC26,45323539
10791,AC26,47093520
10792,AC26,26073883
10793,AC26,40500397
10794,AC26,14973466
10795,AC26,44230290
10796,AC26,37291089
10797,AC26,37291067
10798,AC26,36775856
10799,AC26,20441232
10800,AC26,36283229
10801,AC26,5817327
10802,AC26,5042552
10803,AC26,5042484
10804,AC26,12952751
10805,AC26,14176004
10806,AC26,4269945
10807,AC26,25965178
10808,AC26,25965101
10809,AC26,25965604
10810,AC26,42108127
10811,AC26,35518768
10812,AC26,9319171
10813,AC26,48263826
10814,AC26,43434054
10815,AC26,20607872
10816,AC26,40666547
10817,AC26,15901141
10818,AC26,40749621
10819,AC26,44963767
10820,AC26,4819347
10821,AC26,36840329
10822,AC26,41683393
10823,AC26,606130
10824,AC26,47447190
10825,AC26,43491417
10826,AC26,17422531
10827,AC26,37627191
10828,AC26,36067174
10829,AC26,7247343
10830,AC26,35553554
10831,AC26,29196373
10832,AC26,8405322
10833,AC26,18300263
10834,AC26,3495826
10835,AC26,17149475
10836,AC26,4993919
10837,AC26,48286482
10838,AC26,44205849
10839,AC26,46183877
10840,AC26,41082120
10841,AC26,18300232
10842,AC26,47928569
10843,AC26,40584286
10844,AC26,28042386
10845,AC26,44529898
10846,AC26,44722947
10847,AC26,39760196
10848,AC26,44865229
10849,AC26,16407830
10850,AC26,5356365
10851,AC26,35641972
10852,AC26,2915409
10853,AC26,11909103
10854,AC26,30562240
10855,AC26,23119705
10856,AC26,23306762
10857,AC26,24261582
10858,AC26,24324014
10859,AC26,25013789
10860,AC26,25204358
10861,AC26,26624302
10862,AC26,27148372
10863,AC26,5999305
10864,AC26,36657151
10865,AC26,36907853
10866,AC26,37037005
10867,AC26,37290440
10868,AC26,37604658
10869,AC26,37667536
10870,AC26,37997380
10871,AC26,38500824
10872,AC26,38816551
10873,AC26,38941564
10874,AC26,39773154
10875,AC26,40795711
10876,AC26,5073613
10877,AC26,5011530
10878,AC26,4104384
10879,AC26,31333299
10880,AC26,30641816
10881,AC26,44584465
10882,AC26,41785149
10883,AC26,41721797
10884,AC26,3378825
10885,AC26,2607482
10886,AC26,21739166
10887,AC26,22178659
10888,AC26,22243174
10889,AC26,8970600
10890,AC26,8903411
10891,AC26,8243572
10892,AC26,7645032
10893,AC26,7325149
10894,AC26,7262051
10895,AC26,78192
10896,AC26,7024625
10897,AC26,48705952
10898,AC26,310166
10899,AC26,9241378
10900,AC26,9303466
10901,AC26,9872703
10902,AC26,3771394
10903,AC26,3959950
10904,AC26,48162898
10905,AC26,47573772
10906,AC26,46685849
10907,AC26,46298151
10908,AC26,45143324
10909,AC26,44820182
10910,AC26,34816445
10911,AC26,28660448
10912,AC26,28856644
10913,AC26,14631661
10914,AC26,442123
10915,AC26,17185994
10916,AC26,17311739
10917,AC26,42698067
10918,AC26,42634141
10919,AC26,42256825
10920,AC26,12718224
10921,AC26,12092265
10922,AC26,11774883
10923,AC26,10827542
10924,AC26,26180623
10925,AC26,18430622
10926,AC26,2029209
10927,AC26,21767064
10928,AC26,5034471
10929,AC26,5033528
10930,AC26,4915829
10931,AC26,4912704
10932,AC26,3584445
10933,AC26,3963779
10934,AC26,48252847
10935,AC26,48250412
10936,AC26,48228653
10937,AC26,48143671
10938,AC26,46969495
10939,AC26,46931838
10940,AC26,46928143
10941,AC26,46775009
10942,AC26,46647343
10943,AC26,46345645
10944,AC26,33379836
10945,AC26,16805388
10946,AC26,16845025
10947,AC26,17595688
10948,AC26,41905820
10949,AC26,12646526
10950,AC26,10261261
10951,AC26,25212817
10952,AC26,25591845
10953,AC26,25939226
10954,AC26,26177507
10955,AC26,26275899
10956,AC26,27028304
10957,AC26,27295381
10958,AC26,27922127
10959,AC26,27945029
10960,AC26,36110792
10961,AC26,36111222
10962,AC26,31249935
10963,AC26,41822518
10964,AC26,41542045
10965,AC26,2924444
10966,AC26,2896926
10967,AC26,49858261
10968,AC26,49838872
10969,AC26,16518083
10970,AC26,570929
10971,AC26,19332356
10972,AC26,4047742
10973,AC26,19205332
10974,AC26,39605019
10975,AC26,20854955
10976,AC26,1194238
10977,AC26,49917075
10978,AC26,49791844
10979,AC26,6716421
10980,AC26,1998146
10981,AC26,49475231
10982,AC26,3583541
10983,AC26,47260116
10984,AC26,46811096
10985,AC26,45983951
10986,AC26,45921830
10987,AC26,45728466
10988,AC26,35577152
10989,AC26,35323347
10990,AC26,13998310
10991,AC26,840364
10992,AC26,42822548
10993,AC26,14820387
10994,AC26,36073577
10995,AC26,38691219
10996,AC26,27273500
10997,AC26,37507910
10998,AC26,8838977
10999,AC26,15642183
11000,AC26,42507845
11001,AC26,5073756
11002,AC26,1341238
11003,AC26,25966250
11004,AC26,45096742
11005,AC26,48148479
11006,AC26,46661653
11007,AC26,46346750
11008,AC26,8680034
11009,AC26,47981980
11010,AC26,36533159
11011,AC26,48896640
11012,AC26,37808081
11013,AC26,4990142
11014,AC26,14504185
11015,AC26,1554754
11016,AC26,30976647
11017,AC26,17375748
11018,AC26,6584317
11019,AC26,48809239
11020,AC26,3964633
11021,AC26,10442909
11022,AC26,16831755
11023,AC26,47665477
11024,AC26,48019320
11025,AC26,38001869
11026,AC26,30955146
11027,AC26,47240411
11028,AC26,27921399
11029,AC26,12490306
11030,AC26,9693824
11031,AC26,21988094
11032,AC26,36409874
11033,AC26,27673636
11034,AC26,27196195
11035,AC26,35263184
11036,AC26,36310860
11037,AC26,6652931
11038,AC26,37985736
11039,AC26,8667655
11040,AC26,48250334
11041,AC26,3141454
11042,AC26,8669757
11043,AC26,6131992
11044,AC26,37702745
11045,AC26,2892771
11046,AC26,47630161
11047,AC26,17452205
11048,AC26,36089572
11049,AC26,37999089
11050,AC26,27396381
11051,AC26,33065305
11052,AC26,11609413
11053,AC26,28005784
11054,AC26,18323453
11055,AC26,1342575
11056,AC26,27208930
11057,AC26,48519800
11058,AC26,46425025
11059,AC26,48893116
11060,AC26,44611373
11061,AC26,17288441
11062,AC26,36283360
11063,AC26,34602578
11064,AC26,22160639
11065,AC26,44718838
11066,AC26,27612935
11067,AC26,4917049
11068,AC26,16548956
11069,AC26,47367251
11070,AC26,24056726
11071,AC26,26091697
11072,AC26,19210369
11073,AC26,9618783
11074,AC26,48808819
11075,AC26,7718318
11076,AC26,6041377
11077,AC26,28477348
11078,AC26,2015445
11079,AC26,47270872
11080,AC26,48346122
11081,AC26,36110859
11082,AC26,47981901
11083,AC26,48809032
11084,AC26,46727074
11085,AC26,8344726
11086,AC26,16831421
11087,AC26,6846530
11088,AC26,26705991
11089,AC26,26795177
11090,AC26,1319626
11091,AC26,37713359
11092,AC27,5357587
11093,AC27,28015705
11094,AC27,21507884
11095,AC27,22017485
11096,AC27,4153587
11097,AC27,14072923
11098,AC27,35981788
11099,AC27,35481068
11100,AC27,14777301
11101,AC27,37243587
11102,AC27,3951576
11103,AC27,21732034
11104,AC27,10908072
11105,AC27,35795438
11106,AC27,17292610
11107,AC27,11625222
11108,AC27,33723521
11109,AC27,36147614
11110,AC27,25752020
11111,AC27,28134039
11112,AC27,10449800
11113,AC27,2499907
11114,AC27,38151118
11115,AC27,17355873
11116,AC27,644637
11117,AC27,6831714
11118,AC27,16388678
11119,AC27,513686
11120,AC27,34256532
11121,AC27,17911814
11122,AC27,17108263
11123,AC27,17108120
11124,AC27,16513854
11125,AC27,15159541
11126,AC27,24563554
11127,AC27,5469018
11128,AC27,7803007
11129,AC27,10353178
11130,AC27,10359569
11131,AC27,12116353
11132,AC27,30107541
11133,AC27,18021495
11134,AC27,18007353
11135,AC27,18002822
11136,AC27,16815841
11137,AC27,16215904
11138,AC27,15835095
11139,AC27,15829001
11140,AC27,15826768
11141,AC27,15796299
11142,AC27,15750041
11143,AC27,24218928
11144,AC27,5169558
11145,AC27,5929924
11146,AC27,6017625
11147,AC27,6396984
11148,AC27,6916947
11149,AC27,7192032
11150,AC27,7948488
11151,AC27,7954887
11152,AC27,8248028
11153,AC27,8334219
11154,AC27,9243812
11155,AC27,9420413
11156,AC27,9423133
11157,AC27,10117737
11158,AC27,10336328
11159,AC27,10361085
11160,AC27,11217208
11161,AC27,33745692
11162,AC27,1464362
11163,AC27,1767203
11164,AC27,2141112
11165,AC27,2277072
11166,AC27,35119606
11167,AC27,12845302
11168,AC27,12845556
11169,AC27,13574111
11170,AC27,14051616
11171,AC27,14055007
11172,AC27,14631978
11173,AC27,11981879
11174,AC27,11970439
11175,AC27,11802621
11176,AC27,244956
11177,AC27,19029936
11178,AC27,18634751
11179,AC27,18547019
11180,AC27,32655155
11181,AC27,489040
11182,AC27,232148
11183,AC27,17021224
11184,AC27,17901868
11185,AC27,14635836
11186,AC27,6647709
11187,AC27,31968532
11188,AC27,20618786
11189,AC27,20618881
11190,AC27,28505014
11191,AC27,3409940
11192,AC27,5794786
11193,AC27,32812877
11194,AC27,20486497
11195,AC27,38651075
11196,AC27,15783450
11197,AC27,34547471
11198,AC27,20813823
11199,AC27,18774694
11200,AC27,36110177
11201,AC27,11661427
11202,AC27,10449699
11203,AC27,17046152
11204,AC27,15364901
11205,AC27,23930090
11206,AC27,21507803
11207,AC27,31550740
11208,AC27,24235422
11209,AC27,31246606
11210,AC27,19857225
11211,AC27,24007902
11212,AC27,23929979
11213,AC27,15899845
11214,AC27,33853655
11215,AC27,11659189
11216,AC27,9498819
11217,AC27,23130331
11218,AC27,25551633
11219,AC27,3137949
11220,AC27,24486906
11221,AC27,26829405
11222,AC27,35454968
11223,AC27,13663003
11224,AC27,29454093
11225,AC27,29454092
11226,AC27,21716128
11227,AC27,37388380
11228,AC27,12757063
11229,AC27,21323706
11230,AC27,635742
11231,AC27,11629259
11232,AC27,6885585
11233,AC27,2543166
11234,AC27,36821679
11235,AC27,35370122
11236,AC27,12757973
11237,AC27,8297869
11238,AC27,27549993
11239,AC27,18688536
11240,AC27,30923469
11241,AC27,12471918
11242,AC27,16247240
11243,AC27,17239499
11244,AC27,33723687
11245,AC27,12943387
11246,AC27,5577661
11247,AC27,38449111
11248,AC27,9827643
11249,AC27,23557163
11250,AC27,22678119
11251,AC27,29037542
11252,AC27,36038301
11253,AC27,36745540
11254,AC27,6378926
11255,AC27,34366852
11256,AC27,22046416
11257,AC27,23506482
11258,AC27,24074427
11259,AC27,31453396
11260,AC27,34315532
11261,AC27,6286182
11262,AC27,6542955
11263,AC27,7875758
11264,AC27,7939056
11265,AC27,9518429
11266,AC27,9772656
11267,AC27,9897150
11268,AC27,10083424
11269,AC27,10210347
11270,AC27,10339807
11271,AC27,11090909
11272,AC27,33852309
11273,AC27,33664277
11274,AC27,33601533
11275,AC27,33413845
11276,AC27,33288662
11277,AC27,33035999
11278,AC27,4440319
11279,AC27,1474863
11280,AC27,2130059
11281,AC27,2568865
11282,AC27,2774949
11283,AC27,3047892
11284,AC27,3681121
11285,AC27,37304280
11286,AC27,36855478
11287,AC27,36667697
11288,AC27,36393088
11289,AC27,36329693
11290,AC27,36266591
11291,AC27,36078604
11292,AC27,34859520
11293,AC27,34730711
11294,AC27,12820093
11295,AC27,13134461
11296,AC27,13964667
11297,AC27,290694
11298,AC27,32068571
11299,AC27,32200008
11300,AC27,32532738
11301,AC27,28341721
11302,AC27,38261418
11303,AC27,553159
11304,AC27,15798480
11305,AC27,15271591
11306,AC27,15208248
11307,AC27,38447923
11308,AC27,21664790
11309,AC27,12110346
11310,AC27,844923
11311,AC27,19516592
11312,AC27,32364873
11313,AC27,38656591
11314,AC27,29981602
11315,AC27,29175069
11316,AC27,17345215
11317,AC27,17345147
11318,AC27,16222333
11319,AC27,15647673
11320,AC27,23637451
11321,AC27,25893790
11322,AC27,25969348
11323,AC27,26405250
11324,AC27,7200120
11325,AC27,1490207
11326,AC27,2349237
11327,AC27,36827270
11328,AC27,36658659
11329,AC27,1258701
11330,AC27,34542398
11331,AC27,34434832
11332,AC27,38651099
11333,AC27,10555998
11334,AC27,3171279
11335,AC27,3976422
11336,AC27,33161228
11337,AC27,34414610
11338,AC27,14089067
11339,AC27,14338933
11340,AC27,11751550
11341,AC27,11615022
11342,AC27,31761626
11343,AC27,20636522
11344,AC27,18682719
11345,AC27,32827521
11346,AC27,31143975
11347,AC27,30888738
11348,AC27,29367524
11349,AC27,28974870
11350,AC27,17952367
11351,AC27,17701487
11352,AC27,32989735
11353,AC27,7152472
11354,AC27,5966735
11355,AC27,3148354
11356,AC27,18959871
11357,AC27,14437810
11358,AC27,4264766
11359,AC27,26424551
11360,AC27,10102556
11361,AC27,1118449
11362,AC27,17006371
11363,AC27,24218783
11364,AC27,6445827
11365,AC27,13940635
11366,AC27,10452710
11367,AC27,17450743
11368,AC27,30103277
11369,AC27,24080898
11370,AC27,20961237
11371,AC27,1496390
11372,AC27,3098885
11373,AC27,35370040
11374,AC27,2350383
11375,AC27,8075919
11376,AC27,19596348
11377,AC27,34308379
11378,AC27,7159004
11379,AC27,2543158
11380,AC27,36674957
11381,AC27,20014812
11382,AC27,16824660
11383,AC27,10100875
11384,AC27,8783018
11385,AC27,8560861
11386,AC27,30729283
11387,AC27,31934043
11388,AC27,34545779
11389,AC27,6348305
11390,AC27,33745119
11391,AC27,26260086
11392,AC27,18641316
11393,AC27,2084005
11394,AC27,35103520
11395,AC27,227783
11396,AC27,19113350
11397,AC27,9420365
11398,AC27,13521388
11399,AC27,11808226
11400,AC27,10113641
11401,AC27,10118413
11402,AC27,475656
11403,AC27,18641332
11404,AC27,15670478
11405,AC27,6678335
11406,AC27,8334257
11407,AC27,8820497
11408,AC27,28061840
11409,AC27,20618791
11410,AC27,37859046
11411,AC27,1490246
11412,AC27,14276123
11413,AC27,27340873
11414,AC27,9411939
11415,AC27,11481814
11416,AC27,19876826
11417,AC27,32991103
11418,AC27,9507152
11419,AC27,1535450
11420,AC27,23888617
11421,AC27,386967
11422,AC27,24073460
11423,AC27,1455100
11424,AC27,11989522
11425,AC27,2139717
11426,AC27,14054694
11427,AC27,34713041
11428,AC27,15795734
11429,AC27,34543158
11430,AC27,2574071
11431,AC27,5965621
11432,AC27,25695946
11433,AC27,37388378
11434,AC27,3110048
11435,AC27,16780233
11436,AC27,9507050
11437,AC27,19075540
11438,AC27,36976270
11439,AC27,13937608
11440,AC27,34561141
11441,AC27,37644972
11442,AC27,17096812
11443,AC27,8413427
11444,AC27,14076100
11445,AC27,11448440
11446,AC27,29235089
11447,AC27,1487460
11448,AC27,11382469
11449,AC27,19045714
11450,AC27,1550364
11451,AC27,8891722
11452,AC27,17354452
11453,AC28,9663236
11454,AC28,30624546
11455,AC28,27705759
11456,AC28,26094175
11457,AC28,2160344
11458,AC28,1295762
11459,AC28,24413593
11460,AC28,8027905
11461,AC28,30381646
11462,AC28,11867467
11463,AC28,7891765
11464,AC28,4489376
11465,AC28,13853179
11466,AC28,1549935
11467,AC28,8979212
11468,AC28,7883048
11469,AC28,24058028
11470,AC28,21691050
11471,AC28,30537867
11472,AC28,19231766
11473,AC28,23386207
11474,AC28,5490930
11475,AC28,24074690
11476,AC28,21324495
11477,AC28,1267766
11478,AC28,11772573
11479,AC28,10845362
11480,AC28,5844738
11481,AC28,32259975
11482,AC28,12536826
11483,AC28,13889489
11484,AC28,3101122
11485,AC28,13864920
11486,AC28,18526610
11487,AC28,1883146
11488,AC28,1883750
11489,AC28,1883308
11490,AC28,1883536
11491,AC28,1883468
11492,AC28,3233013
11493,AC28,20051166
11494,AC28,20050770
11495,AC28,13342445
11496,AC28,13334337
11497,AC28,12128001
11498,AC28,17984452
11499,AC28,18100975
11500,AC28,22674395
11501,AC28,26528401
11502,AC28,3925039
11503,AC28,17299430
11504,AC28,3364049
11505,AC28,3011916
11506,AC28,2887841
11507,AC28,2874380
11508,AC28,13912292
11509,AC28,13222180
11510,AC28,11374389
11511,AC28,333204
11512,AC28,972704
11513,AC28,17516010
11514,AC28,17608200
11515,AC28,9789172
11516,AC28,9730494
11517,AC28,9597867
11518,AC28,9486603
11519,AC28,22358710
11520,AC28,1896009
11521,AC28,1884012
11522,AC28,1844742
11523,AC28,32601793
11524,AC28,32545354
11525,AC28,32120338
11526,AC28,32042266
11527,AC28,24191995
11528,AC28,24487785
11529,AC28,24758671
11530,AC28,29310979
11531,AC28,29189599
11532,AC28,29059553
11533,AC28,28736792
11534,AC28,28735621
11535,AC28,28390139
11536,AC28,28311960
11537,AC28,15129923
11538,AC28,7547611
11539,AC28,9196723
11540,AC28,9447956
11541,AC28,15284136
11542,AC28,15346280
11543,AC28,15984388
11544,AC28,16224747
11545,AC28,5857175
11546,AC28,5858260
11547,AC28,5901138
11548,AC28,5909528
11549,AC28,6066737
11550,AC28,6415266
11551,AC28,27641106
11552,AC28,3779027
11553,AC28,3760469
11554,AC28,21416461
11555,AC28,20204512
11556,AC28,20098385
11557,AC28,20098334
11558,AC28,99965
11559,AC28,70944
11560,AC28,3332157
11561,AC28,3332195
11562,AC28,7032974
11563,AC28,23772691
11564,AC28,25461900
11565,AC28,28059642
11566,AC28,16545471
11567,AC28,13889044
11568,AC28,17858667
11569,AC28,19195244
11570,AC28,23626529
11571,AC28,31701693
11572,AC28,1884260
11573,AC28,1883661
11574,AC28,1883569
11575,AC28,1883174
11576,AC28,15033257
11577,AC28,6069172
11578,AC28,17666258
11579,AC28,18534925
11580,AC28,11959097
11581,AC28,20262958
11582,AC28,25669038
11583,AC28,17395900
11584,AC28,25189126
11585,AC28,27705730
11586,AC28,23273178
11587,AC28,14532442
11588,AC28,22516278
11589,AC28,5154044
11590,AC28,2160389
11591,AC28,14263541
11592,AC28,15496163
11593,AC28,20152686
11594,AC28,18690039
11595,AC28,8028045
